Fecha;Provincia;Consumo energético (kWh/m²);Media de residentes;Potencia contratada (kW);Tipo de vivienda
2024-07-02;Álava;194.36;2.6;7.7;Adosado
2024-07-02;Albacete;228.66;1.6;3.3;Casa unifamiliar
2024-07-02;Alicante;287.7;3.7;6.6;Adosado
2024-07-02;Almería;143.13;1.5;5.5;Adosado
2024-07-02;Asturias;72.74;4.3;6.6;Adosado
2024-07-02;Ávila;75.64;4.9;5.5;Adosado
2024-07-02;Badajoz;119.08;2.5;5.5;Dúplex
2024-07-02;Baleares;56.75;2.3;5.5;Dúplex
2024-07-02;Barcelona;248.43;1.7;7.7;Adosado
2024-07-02;Burgos;123.55;2.4;7.7;Casa unifamiliar
2024-07-02;Cáceres;239.05;2.0;5.5;Dúplex
2024-07-02;Cádiz;145.41;1.9;7.7;Dúplex
2024-07-02;Cantabria;129.01;4.6;5.5;Dúplex
2024-07-02;Castellón;57.97;2.7;3.3;Adosado
2024-07-02;Ciudad Real;230.76;4.1;6.6;Casa unifamiliar
2024-07-02;Córdoba;225.57;4.4;6.6;Casa unifamiliar
2024-07-02;La Coruña;24.37;4.6;5.5;Casa unifamiliar
2024-07-02;Cuenca;250.39;4.6;4.4;Adosado
2024-07-02;Gerona;49.17;1.4;3.3;Piso
2024-07-02;Granada;118.65;4.0;5.5;Piso
2024-07-02;Guadalajara;39.99;1.3;5.5;Adosado
2024-07-02;Guipúzcoa;144.15;3.3;4.4;Piso
2024-07-02;Huelva;70.45;4.3;5.5;Adosado
2024-07-02;Huesca;128.52;2.9;7.7;Adosado
2024-07-02;Jaén;271.64;4.2;4.4;Dúplex
2024-07-02;León;272.24;1.3;5.5;Adosado
2024-07-02;Lérida;105.2;2.0;5.5;Adosado
2024-07-02;Lugo;284.25;1.5;3.3;Casa unifamiliar
2024-07-02;Madrid;196.4;1.4;7.7;Dúplex
2024-07-02;Málaga;269.35;2.8;6.6;Dúplex
2024-07-02;Murcia;28.53;3.7;6.6;Dúplex
2024-07-02;Navarra;102.32;4.0;5.5;Piso
2024-07-02;Orense;227.73;2.3;7.7;Piso
2024-07-02;Palencia;176.81;2.5;3.3;Dúplex
2024-07-02;Las Palmas;187.36;2.1;4.4;Piso
2024-07-02;Pontevedra;277.77;3.4;6.6;Casa unifamiliar
2024-07-02;La Rioja;226.82;1.9;3.3;Piso
2024-07-02;Salamanca;161.89;4.9;5.5;Piso
2024-07-02;Segovia;127.94;3.9;4.4;Dúplex
2024-07-02;Sevilla;177.32;2.0;3.3;Piso
2024-07-02;Soria;51.74;2.3;6.6;Adosado
2024-07-02;Tarragona;228.78;2.4;7.7;Adosado
2024-07-02;Santa Cruz de Tenerife;198.81;5.0;5.5;Adosado
2024-07-02;Teruel;44.79;1.9;4.4;Dúplex
2024-07-02;Toledo;230.16;1.8;5.5;Piso
2024-07-02;Valencia;177.72;3.1;5.5;Dúplex
2024-07-02;Valladolid;54.16;2.3;4.4;Adosado
2024-07-02;Vizcaya;163.71;3.7;5.5;Piso
2024-07-02;Zamora;39.7;2.6;4.4;Adosado
2024-07-02;Zaragoza;58.31;2.2;3.3;Adosado
2024-07-03;Álava;61.32;4.9;4.4;Piso
2024-07-03;Albacete;76.75;1.8;4.4;Piso
2024-07-03;Alicante;35.56;4.3;3.3;Casa unifamiliar
2024-07-03;Almería;100.36;1.4;6.6;Piso
2024-07-03;Asturias;208.81;1.8;7.7;Adosado
2024-07-03;Ávila;231.1;4.9;7.7;Piso
2024-07-03;Badajoz;159.46;1.7;4.4;Casa unifamiliar
2024-07-03;Baleares;241.85;2.9;7.7;Piso
2024-07-03;Barcelona;251.51;3.6;7.7;Adosado
2024-07-03;Burgos;169.47;4.0;5.5;Adosado
2024-07-03;Cáceres;213.44;3.8;3.3;Dúplex
2024-07-03;Cádiz;212.04;4.1;3.3;Adosado
2024-07-03;Cantabria;78.04;4.8;6.6;Dúplex
2024-07-03;Castellón;276.25;2.5;5.5;Casa unifamiliar
2024-07-03;Ciudad Real;293.62;4.1;5.5;Adosado
2024-07-03;Córdoba;111.45;2.4;6.6;Piso
2024-07-03;La Coruña;180.17;3.1;7.7;Casa unifamiliar
2024-07-03;Cuenca;113.02;3.2;3.3;Dúplex
2024-07-03;Gerona;22.34;3.4;3.3;Piso
2024-07-03;Granada;161.8;4.8;4.4;Piso
2024-07-03;Guadalajara;288.16;3.8;7.7;Casa unifamiliar
2024-07-03;Guipúzcoa;189.24;4.6;6.6;Piso
2024-07-03;Huelva;113.61;4.8;6.6;Piso
2024-07-03;Huesca;263.31;3.8;7.7;Dúplex
2024-07-03;Jaén;193.61;3.3;4.4;Dúplex
2024-07-03;León;254.2;4.9;5.5;Adosado
2024-07-03;Lérida;53.59;1.9;7.7;Adosado
2024-07-03;Lugo;26.47;1.6;5.5;Casa unifamiliar
2024-07-03;Madrid;205.35;4.1;3.3;Adosado
2024-07-03;Málaga;30.4;2.7;4.4;Casa unifamiliar
2024-07-03;Murcia;165.57;4.7;3.3;Piso
2024-07-03;Navarra;138.43;2.1;4.4;Casa unifamiliar
2024-07-03;Orense;80.92;4.6;6.6;Adosado
2024-07-03;Palencia;228.08;4.9;5.5;Adosado
2024-07-03;Las Palmas;157.61;3.9;4.4;Piso
2024-07-03;Pontevedra;151.99;2.6;6.6;Casa unifamiliar
2024-07-03;La Rioja;107.32;3.4;5.5;Piso
2024-07-03;Salamanca;146.9;4.5;4.4;Piso
2024-07-03;Segovia;91.88;5.0;6.6;Casa unifamiliar
2024-07-03;Sevilla;57.8;3.2;4.4;Adosado
2024-07-03;Soria;158.68;4.9;5.5;Adosado
2024-07-03;Tarragona;221.3;1.7;5.5;Casa unifamiliar
2024-07-03;Santa Cruz de Tenerife;69.81;2.1;5.5;Casa unifamiliar
2024-07-03;Teruel;63.16;1.7;7.7;Adosado
2024-07-03;Toledo;77.08;4.2;6.6;Piso
2024-07-03;Valencia;24.1;1.8;6.6;Casa unifamiliar
2024-07-03;Valladolid;54.88;4.4;3.3;Adosado
2024-07-03;Vizcaya;169.26;2.4;3.3;Adosado
2024-07-03;Zamora;176.45;4.4;4.4;Casa unifamiliar
2024-07-03;Zaragoza;112.05;1.5;6.6;Casa unifamiliar
2024-07-04;Álava;31.43;1.9;4.4;Dúplex
2024-07-04;Albacete;247.83;4.4;5.5;Piso
2024-07-04;Alicante;292.02;3.7;6.6;Piso
2024-07-04;Almería;124.47;1.1;6.6;Casa unifamiliar
2024-07-04;Asturias;232.12;3.4;5.5;Casa unifamiliar
2024-07-04;Ávila;186.35;1.1;5.5;Piso
2024-07-04;Badajoz;179.04;4.5;4.4;Casa unifamiliar
2024-07-04;Baleares;56.29;3.0;3.3;Adosado
2024-07-04;Barcelona;169.82;4.8;7.7;Casa unifamiliar
2024-07-04;Burgos;296.78;4.6;7.7;Adosado
2024-07-04;Cáceres;127.1;1.2;6.6;Casa unifamiliar
2024-07-04;Cádiz;212.48;2.8;3.3;Piso
2024-07-04;Cantabria;263.93;2.2;3.3;Casa unifamiliar
2024-07-04;Castellón;208.47;2.8;6.6;Adosado
2024-07-04;Ciudad Real;149.39;3.0;7.7;Dúplex
2024-07-04;Córdoba;194.33;4.7;7.7;Dúplex
2024-07-04;La Coruña;28.61;3.4;4.4;Casa unifamiliar
2024-07-04;Cuenca;42.82;1.9;4.4;Adosado
2024-07-04;Gerona;281.51;3.4;6.6;Piso
2024-07-04;Granada;44.14;2.6;6.6;Adosado
2024-07-04;Guadalajara;260.81;2.0;3.3;Adosado
2024-07-04;Guipúzcoa;110.36;2.9;5.5;Dúplex
2024-07-04;Huelva;58.5;1.2;6.6;Casa unifamiliar
2024-07-04;Huesca;159.63;2.7;5.5;Casa unifamiliar
2024-07-04;Jaén;45.58;4.4;3.3;Adosado
2024-07-04;León;180.92;4.2;3.3;Piso
2024-07-04;Lérida;151.34;2.5;3.3;Adosado
2024-07-04;Lugo;97.36;3.3;4.4;Casa unifamiliar
2024-07-04;Madrid;293.47;4.7;4.4;Dúplex
2024-07-04;Málaga;108.29;2.4;6.6;Adosado
2024-07-04;Murcia;280.43;4.0;3.3;Piso
2024-07-04;Navarra;123.59;4.0;4.4;Dúplex
2024-07-04;Orense;273.56;3.7;4.4;Casa unifamiliar
2024-07-04;Palencia;248.74;3.3;6.6;Casa unifamiliar
2024-07-04;Las Palmas;298.77;2.9;4.4;Dúplex
2024-07-04;Pontevedra;285.97;2.6;3.3;Piso
2024-07-04;La Rioja;30.74;2.1;7.7;Piso
2024-07-04;Salamanca;112.68;4.3;5.5;Dúplex
2024-07-04;Segovia;227.31;3.8;5.5;Piso
2024-07-04;Sevilla;204.19;3.0;4.4;Piso
2024-07-04;Soria;127.37;1.3;3.3;Adosado
2024-07-04;Tarragona;131.31;1.5;3.3;Adosado
2024-07-04;Santa Cruz de Tenerife;24.38;3.3;3.3;Adosado
2024-07-04;Teruel;191.26;2.3;3.3;Casa unifamiliar
2024-07-04;Toledo;245.19;1.2;5.5;Dúplex
2024-07-04;Valencia;201.54;2.5;4.4;Adosado
2024-07-04;Valladolid;75.79;3.2;7.7;Dúplex
2024-07-04;Vizcaya;63.36;1.3;3.3;Adosado
2024-07-04;Zamora;214.17;4.3;5.5;Casa unifamiliar
2024-07-04;Zaragoza;239.11;3.2;4.4;Casa unifamiliar
2024-07-05;Álava;30.09;4.9;6.6;Dúplex
2024-07-05;Albacete;290.95;4.2;7.7;Piso
2024-07-05;Alicante;45.22;4.4;6.6;Casa unifamiliar
2024-07-05;Almería;202.17;1.7;3.3;Adosado
2024-07-05;Asturias;173.62;2.5;4.4;Dúplex
2024-07-05;Ávila;182.79;4.2;7.7;Piso
2024-07-05;Badajoz;278.98;3.3;6.6;Casa unifamiliar
2024-07-05;Baleares;116.81;4.7;6.6;Piso
2024-07-05;Barcelona;289.53;4.9;3.3;Adosado
2024-07-05;Burgos;277.82;3.1;6.6;Dúplex
2024-07-05;Cáceres;147.77;3.6;5.5;Casa unifamiliar
2024-07-05;Cádiz;73.57;3.8;3.3;Dúplex
2024-07-05;Cantabria;123.83;4.1;4.4;Adosado
2024-07-05;Castellón;291.66;3.0;7.7;Adosado
2024-07-05;Ciudad Real;128.84;3.8;4.4;Casa unifamiliar
2024-07-05;Córdoba;222.6;4.2;5.5;Adosado
2024-07-05;La Coruña;22.85;4.2;4.4;Dúplex
2024-07-05;Cuenca;261.91;2.1;4.4;Adosado
2024-07-05;Gerona;178.86;1.0;3.3;Adosado
2024-07-05;Granada;116.14;2.2;3.3;Adosado
2024-07-05;Guadalajara;124.54;2.0;3.3;Piso
2024-07-05;Guipúzcoa;156.85;1.7;3.3;Dúplex
2024-07-05;Huelva;203.48;2.5;7.7;Adosado
2024-07-05;Huesca;68.86;1.2;3.3;Casa unifamiliar
2024-07-05;Jaén;38.08;3.6;4.4;Casa unifamiliar
2024-07-05;León;265.14;3.7;7.7;Casa unifamiliar
2024-07-05;Lérida;238.87;2.0;3.3;Dúplex
2024-07-05;Lugo;89.76;3.8;4.4;Piso
2024-07-05;Madrid;285.38;3.3;5.5;Adosado
2024-07-05;Málaga;296.21;4.2;5.5;Dúplex
2024-07-05;Murcia;194.08;1.1;7.7;Casa unifamiliar
2024-07-05;Navarra;150.21;1.2;3.3;Piso
2024-07-05;Orense;217.57;4.3;7.7;Adosado
2024-07-05;Palencia;196.39;3.0;5.5;Piso
2024-07-05;Las Palmas;200.68;3.7;3.3;Piso
2024-07-05;Pontevedra;145.81;2.8;3.3;Piso
2024-07-05;La Rioja;280.49;4.2;3.3;Casa unifamiliar
2024-07-05;Salamanca;80.32;4.0;3.3;Casa unifamiliar
2024-07-05;Segovia;216.49;3.8;7.7;Dúplex
2024-07-05;Sevilla;67.7;4.5;6.6;Casa unifamiliar
2024-07-05;Soria;200.22;4.3;6.6;Adosado
2024-07-05;Tarragona;204.49;1.7;5.5;Piso
2024-07-05;Santa Cruz de Tenerife;117.47;3.6;3.3;Adosado
2024-07-05;Teruel;209.49;1.5;3.3;Casa unifamiliar
2024-07-05;Toledo;105.75;2.7;5.5;Dúplex
2024-07-05;Valencia;240.4;3.1;7.7;Adosado
2024-07-05;Valladolid;206.46;2.6;7.7;Casa unifamiliar
2024-07-05;Vizcaya;122.84;2.2;6.6;Piso
2024-07-05;Zamora;50.49;1.9;6.6;Adosado
2024-07-05;Zaragoza;243.55;3.8;7.7;Casa unifamiliar
2024-07-06;Álava;186.14;3.9;5.5;Casa unifamiliar
2024-07-06;Albacete;229.39;3.1;3.3;Dúplex
2024-07-06;Alicante;42.73;2.9;7.7;Casa unifamiliar
2024-07-06;Almería;230.36;4.7;4.4;Adosado
2024-07-06;Asturias;255.49;4.4;7.7;Casa unifamiliar
2024-07-06;Ávila;79.85;4.6;7.7;Piso
2024-07-06;Badajoz;61.0;4.9;6.6;Adosado
2024-07-06;Baleares;23.25;2.3;7.7;Adosado
2024-07-06;Barcelona;99.87;3.7;4.4;Dúplex
2024-07-06;Burgos;175.15;1.0;3.3;Dúplex
2024-07-06;Cáceres;90.97;3.5;3.3;Piso
2024-07-06;Cádiz;227.67;3.7;3.3;Piso
2024-07-06;Cantabria;125.51;4.0;4.4;Piso
2024-07-06;Castellón;138.2;1.6;6.6;Dúplex
2024-07-06;Ciudad Real;194.16;2.1;4.4;Adosado
2024-07-06;Córdoba;61.5;2.0;7.7;Casa unifamiliar
2024-07-06;La Coruña;97.37;2.1;4.4;Piso
2024-07-06;Cuenca;44.61;1.6;6.6;Adosado
2024-07-06;Gerona;64.67;2.4;4.4;Piso
2024-07-06;Granada;192.54;3.3;3.3;Adosado
2024-07-06;Guadalajara;226.86;4.8;7.7;Casa unifamiliar
2024-07-06;Guipúzcoa;99.88;4.4;5.5;Casa unifamiliar
2024-07-06;Huelva;143.57;3.5;3.3;Adosado
2024-07-06;Huesca;194.03;1.9;4.4;Casa unifamiliar
2024-07-06;Jaén;181.54;2.7;4.4;Piso
2024-07-06;León;234.38;3.4;4.4;Casa unifamiliar
2024-07-06;Lérida;253.2;4.8;7.7;Piso
2024-07-06;Lugo;27.15;3.1;6.6;Casa unifamiliar
2024-07-06;Madrid;89.28;1.2;5.5;Piso
2024-07-06;Málaga;269.29;1.6;5.5;Piso
2024-07-06;Murcia;217.37;2.6;3.3;Casa unifamiliar
2024-07-06;Navarra;273.85;3.1;6.6;Piso
2024-07-06;Orense;151.2;3.3;5.5;Adosado
2024-07-06;Palencia;123.36;1.6;4.4;Piso
2024-07-06;Las Palmas;166.19;4.7;5.5;Casa unifamiliar
2024-07-06;Pontevedra;20.36;2.0;3.3;Casa unifamiliar
2024-07-06;La Rioja;136.65;4.7;4.4;Dúplex
2024-07-06;Salamanca;259.23;3.7;5.5;Dúplex
2024-07-06;Segovia;282.84;3.3;7.7;Dúplex
2024-07-06;Sevilla;179.41;4.0;7.7;Piso
2024-07-06;Soria;297.44;4.4;6.6;Casa unifamiliar
2024-07-06;Tarragona;83.76;1.8;7.7;Adosado
2024-07-06;Santa Cruz de Tenerife;152.01;2.3;3.3;Casa unifamiliar
2024-07-06;Teruel;102.86;2.9;7.7;Casa unifamiliar
2024-07-06;Toledo;193.52;3.2;5.5;Piso
2024-07-06;Valencia;129.69;3.4;3.3;Dúplex
2024-07-06;Valladolid;249.38;1.1;3.3;Casa unifamiliar
2024-07-06;Vizcaya;148.6;2.8;6.6;Casa unifamiliar
2024-07-06;Zamora;173.08;2.4;7.7;Piso
2024-07-06;Zaragoza;272.35;5.0;6.6;Adosado
2024-07-07;Álava;48.58;2.9;6.6;Casa unifamiliar
2024-07-07;Albacete;225.83;2.8;5.5;Adosado
2024-07-07;Alicante;21.11;3.6;3.3;Dúplex
2024-07-07;Almería;31.31;3.9;7.7;Dúplex
2024-07-07;Asturias;183.4;3.2;6.6;Piso
2024-07-07;Ávila;224.11;4.2;5.5;Piso
2024-07-07;Badajoz;224.64;1.5;7.7;Piso
2024-07-07;Baleares;242.11;2.0;7.7;Piso
2024-07-07;Barcelona;160.51;2.7;7.7;Adosado
2024-07-07;Burgos;298.37;4.1;4.4;Casa unifamiliar
2024-07-07;Cáceres;28.76;3.8;7.7;Casa unifamiliar
2024-07-07;Cádiz;109.26;1.8;4.4;Dúplex
2024-07-07;Cantabria;171.63;4.4;7.7;Casa unifamiliar
2024-07-07;Castellón;108.99;4.1;4.4;Piso
2024-07-07;Ciudad Real;168.1;4.9;3.3;Casa unifamiliar
2024-07-07;Córdoba;211.25;3.6;7.7;Casa unifamiliar
2024-07-07;La Coruña;202.98;3.4;3.3;Adosado
2024-07-07;Cuenca;174.58;1.7;6.6;Adosado
2024-07-07;Gerona;239.34;2.2;4.4;Casa unifamiliar
2024-07-07;Granada;292.29;3.6;3.3;Adosado
2024-07-07;Guadalajara;164.45;4.6;6.6;Casa unifamiliar
2024-07-07;Guipúzcoa;273.56;2.4;6.6;Casa unifamiliar
2024-07-07;Huelva;195.93;1.7;6.6;Piso
2024-07-07;Huesca;57.41;2.0;7.7;Adosado
2024-07-07;Jaén;197.95;3.2;6.6;Adosado
2024-07-07;León;174.05;2.9;3.3;Casa unifamiliar
2024-07-07;Lérida;242.34;1.5;7.7;Piso
2024-07-07;Lugo;194.88;3.7;5.5;Piso
2024-07-07;Madrid;285.35;1.9;6.6;Casa unifamiliar
2024-07-07;Málaga;125.65;1.7;3.3;Adosado
2024-07-07;Murcia;155.31;2.0;5.5;Casa unifamiliar
2024-07-07;Navarra;177.64;4.6;5.5;Adosado
2024-07-07;Orense;293.99;3.5;5.5;Casa unifamiliar
2024-07-07;Palencia;134.22;1.3;3.3;Dúplex
2024-07-07;Las Palmas;283.47;3.5;4.4;Adosado
2024-07-07;Pontevedra;239.46;1.3;3.3;Casa unifamiliar
2024-07-07;La Rioja;240.47;1.3;5.5;Piso
2024-07-07;Salamanca;160.72;4.2;3.3;Dúplex
2024-07-07;Segovia;25.71;3.6;6.6;Adosado
2024-07-07;Sevilla;113.88;2.6;6.6;Piso
2024-07-07;Soria;163.26;1.3;3.3;Piso
2024-07-07;Tarragona;241.05;1.8;4.4;Piso
2024-07-07;Santa Cruz de Tenerife;124.17;3.3;4.4;Casa unifamiliar
2024-07-07;Teruel;178.77;1.6;6.6;Piso
2024-07-07;Toledo;252.64;4.9;6.6;Adosado
2024-07-07;Valencia;101.01;2.4;6.6;Casa unifamiliar
2024-07-07;Valladolid;267.6;4.2;3.3;Casa unifamiliar
2024-07-07;Vizcaya;159.63;2.8;6.6;Adosado
2024-07-07;Zamora;20.09;4.4;3.3;Adosado
2024-07-07;Zaragoza;180.23;3.3;4.4;Adosado
2024-07-08;Álava;202.49;3.7;5.5;Piso
2024-07-08;Albacete;270.17;2.8;6.6;Piso
2024-07-08;Alicante;180.9;4.7;3.3;Dúplex
2024-07-08;Almería;69.93;4.6;7.7;Piso
2024-07-08;Asturias;25.14;3.9;7.7;Piso
2024-07-08;Ávila;77.69;1.1;5.5;Adosado
2024-07-08;Badajoz;170.04;3.5;6.6;Dúplex
2024-07-08;Baleares;222.68;2.8;7.7;Adosado
2024-07-08;Barcelona;48.29;4.6;7.7;Adosado
2024-07-08;Burgos;272.59;3.3;5.5;Adosado
2024-07-08;Cáceres;292.22;2.3;6.6;Dúplex
2024-07-08;Cádiz;31.51;2.2;7.7;Dúplex
2024-07-08;Cantabria;221.27;4.4;7.7;Piso
2024-07-08;Castellón;153.0;3.3;7.7;Dúplex
2024-07-08;Ciudad Real;231.49;2.6;5.5;Adosado
2024-07-08;Córdoba;177.82;1.4;4.4;Dúplex
2024-07-08;La Coruña;166.82;3.2;6.6;Piso
2024-07-08;Cuenca;131.33;4.5;7.7;Piso
2024-07-08;Gerona;140.21;3.8;7.7;Piso
2024-07-08;Granada;279.51;3.9;4.4;Casa unifamiliar
2024-07-08;Guadalajara;117.9;3.9;5.5;Casa unifamiliar
2024-07-08;Guipúzcoa;287.77;3.5;6.6;Dúplex
2024-07-08;Huelva;264.89;1.3;5.5;Adosado
2024-07-08;Huesca;159.46;2.5;3.3;Adosado
2024-07-08;Jaén;83.81;4.5;5.5;Dúplex
2024-07-08;León;201.76;1.0;3.3;Dúplex
2024-07-08;Lérida;232.55;3.0;6.6;Adosado
2024-07-08;Lugo;169.05;4.5;4.4;Casa unifamiliar
2024-07-08;Madrid;165.33;3.9;7.7;Casa unifamiliar
2024-07-08;Málaga;235.97;1.4;6.6;Dúplex
2024-07-08;Murcia;246.32;1.3;6.6;Casa unifamiliar
2024-07-08;Navarra;72.14;1.3;3.3;Casa unifamiliar
2024-07-08;Orense;240.77;1.4;6.6;Dúplex
2024-07-08;Palencia;181.25;3.1;6.6;Dúplex
2024-07-08;Las Palmas;34.32;3.3;4.4;Piso
2024-07-08;Pontevedra;202.77;3.2;6.6;Casa unifamiliar
2024-07-08;La Rioja;28.05;2.0;3.3;Piso
2024-07-08;Salamanca;222.1;1.4;5.5;Piso
2024-07-08;Segovia;144.1;1.1;6.6;Dúplex
2024-07-08;Sevilla;291.53;1.6;3.3;Adosado
2024-07-08;Soria;190.77;5.0;7.7;Dúplex
2024-07-08;Tarragona;154.25;3.9;5.5;Dúplex
2024-07-08;Santa Cruz de Tenerife;296.88;2.7;5.5;Piso
2024-07-08;Teruel;57.16;4.7;6.6;Casa unifamiliar
2024-07-08;Toledo;209.88;1.8;5.5;Adosado
2024-07-08;Valencia;177.57;1.2;7.7;Adosado
2024-07-08;Valladolid;294.28;1.5;3.3;Adosado
2024-07-08;Vizcaya;23.82;3.2;6.6;Piso
2024-07-08;Zamora;270.97;2.3;4.4;Casa unifamiliar
2024-07-08;Zaragoza;74.95;2.9;3.3;Dúplex
2024-07-09;Álava;139.62;2.5;6.6;Piso
2024-07-09;Albacete;249.64;4.8;4.4;Casa unifamiliar
2024-07-09;Alicante;54.54;3.3;3.3;Casa unifamiliar
2024-07-09;Almería;143.66;3.0;3.3;Casa unifamiliar
2024-07-09;Asturias;67.08;4.1;4.4;Casa unifamiliar
2024-07-09;Ávila;255.64;2.7;5.5;Piso
2024-07-09;Badajoz;195.49;2.7;3.3;Dúplex
2024-07-09;Baleares;238.64;3.3;4.4;Casa unifamiliar
2024-07-09;Barcelona;204.53;1.4;3.3;Casa unifamiliar
2024-07-09;Burgos;74.07;3.7;6.6;Casa unifamiliar
2024-07-09;Cáceres;74.02;3.4;7.7;Casa unifamiliar
2024-07-09;Cádiz;56.85;2.3;7.7;Adosado
2024-07-09;Cantabria;241.02;2.9;5.5;Casa unifamiliar
2024-07-09;Castellón;261.92;3.0;7.7;Dúplex
2024-07-09;Ciudad Real;264.81;3.4;6.6;Dúplex
2024-07-09;Córdoba;247.11;1.3;4.4;Piso
2024-07-09;La Coruña;241.24;1.4;6.6;Casa unifamiliar
2024-07-09;Cuenca;34.8;1.2;4.4;Adosado
2024-07-09;Gerona;275.7;2.6;3.3;Adosado
2024-07-09;Granada;282.81;3.8;3.3;Piso
2024-07-09;Guadalajara;276.89;2.1;4.4;Adosado
2024-07-09;Guipúzcoa;110.8;2.9;5.5;Dúplex
2024-07-09;Huelva;192.63;3.2;6.6;Piso
2024-07-09;Huesca;138.15;2.4;5.5;Piso
2024-07-09;Jaén;163.02;3.3;5.5;Dúplex
2024-07-09;León;39.05;1.3;4.4;Casa unifamiliar
2024-07-09;Lérida;200.6;4.4;6.6;Casa unifamiliar
2024-07-09;Lugo;140.89;2.4;5.5;Dúplex
2024-07-09;Madrid;297.72;3.2;7.7;Casa unifamiliar
2024-07-09;Málaga;162.24;2.8;5.5;Adosado
2024-07-09;Murcia;112.15;4.7;5.5;Dúplex
2024-07-09;Navarra;158.32;1.9;3.3;Dúplex
2024-07-09;Orense;54.72;3.1;3.3;Adosado
2024-07-09;Palencia;224.48;4.1;5.5;Piso
2024-07-09;Las Palmas;182.29;1.9;5.5;Dúplex
2024-07-09;Pontevedra;49.01;3.9;6.6;Adosado
2024-07-09;La Rioja;76.47;3.6;6.6;Piso
2024-07-09;Salamanca;115.36;3.5;7.7;Piso
2024-07-09;Segovia;138.84;3.8;6.6;Adosado
2024-07-09;Sevilla;242.07;3.2;4.4;Adosado
2024-07-09;Soria;107.41;2.0;3.3;Dúplex
2024-07-09;Tarragona;76.42;2.8;6.6;Dúplex
2024-07-09;Santa Cruz de Tenerife;57.25;3.8;5.5;Piso
2024-07-09;Teruel;84.2;3.7;5.5;Adosado
2024-07-09;Toledo;196.05;4.8;6.6;Casa unifamiliar
2024-07-09;Valencia;275.14;3.5;3.3;Piso
2024-07-09;Valladolid;86.91;3.3;5.5;Dúplex
2024-07-09;Vizcaya;165.91;4.0;4.4;Piso
2024-07-09;Zamora;206.37;1.8;4.4;Piso
2024-07-09;Zaragoza;299.43;1.1;7.7;Casa unifamiliar
2024-07-10;Álava;48.15;3.1;7.7;Piso
2024-07-10;Albacete;276.76;2.5;4.4;Adosado
2024-07-10;Alicante;199.29;4.0;5.5;Casa unifamiliar
2024-07-10;Almería;225.5;4.4;7.7;Casa unifamiliar
2024-07-10;Asturias;297.17;2.0;6.6;Adosado
2024-07-10;Ávila;249.17;1.7;4.4;Dúplex
2024-07-10;Badajoz;97.91;2.3;3.3;Casa unifamiliar
2024-07-10;Baleares;81.26;2.8;4.4;Adosado
2024-07-10;Barcelona;46.41;4.7;4.4;Casa unifamiliar
2024-07-10;Burgos;214.89;1.6;3.3;Adosado
2024-07-10;Cáceres;195.43;4.5;4.4;Casa unifamiliar
2024-07-10;Cádiz;237.85;2.4;4.4;Piso
2024-07-10;Cantabria;232.35;4.5;6.6;Adosado
2024-07-10;Castellón;157.26;4.6;7.7;Piso
2024-07-10;Ciudad Real;60.39;1.9;3.3;Piso
2024-07-10;Córdoba;97.59;4.1;7.7;Dúplex
2024-07-10;La Coruña;22.69;4.3;6.6;Adosado
2024-07-10;Cuenca;171.62;1.4;3.3;Dúplex
2024-07-10;Gerona;238.99;3.6;6.6;Piso
2024-07-10;Granada;172.05;2.9;6.6;Casa unifamiliar
2024-07-10;Guadalajara;99.37;3.8;4.4;Adosado
2024-07-10;Guipúzcoa;101.19;3.4;7.7;Piso
2024-07-10;Huelva;36.6;3.0;5.5;Adosado
2024-07-10;Huesca;156.05;1.1;3.3;Adosado
2024-07-10;Jaén;165.86;3.0;7.7;Adosado
2024-07-10;León;296.51;3.0;4.4;Casa unifamiliar
2024-07-10;Lérida;234.43;3.7;6.6;Casa unifamiliar
2024-07-10;Lugo;190.49;3.4;4.4;Casa unifamiliar
2024-07-10;Madrid;162.13;4.9;5.5;Piso
2024-07-10;Málaga;222.95;2.8;3.3;Piso
2024-07-10;Murcia;69.54;3.3;3.3;Adosado
2024-07-10;Navarra;262.85;4.4;4.4;Adosado
2024-07-10;Orense;67.8;3.8;7.7;Casa unifamiliar
2024-07-10;Palencia;91.94;2.4;5.5;Adosado
2024-07-10;Las Palmas;288.62;1.7;3.3;Dúplex
2024-07-10;Pontevedra;134.62;3.4;5.5;Adosado
2024-07-10;La Rioja;56.79;4.1;4.4;Adosado
2024-07-10;Salamanca;194.35;4.5;4.4;Casa unifamiliar
2024-07-10;Segovia;237.75;4.9;3.3;Dúplex
2024-07-10;Sevilla;43.99;2.3;5.5;Piso
2024-07-10;Soria;249.19;4.8;7.7;Dúplex
2024-07-10;Tarragona;259.98;2.3;6.6;Adosado
2024-07-10;Santa Cruz de Tenerife;253.34;1.5;7.7;Casa unifamiliar
2024-07-10;Teruel;186.4;3.2;4.4;Dúplex
2024-07-10;Toledo;107.41;4.8;5.5;Casa unifamiliar
2024-07-10;Valencia;272.3;1.4;3.3;Piso
2024-07-10;Valladolid;241.18;2.2;3.3;Adosado
2024-07-10;Vizcaya;25.09;4.4;6.6;Dúplex
2024-07-10;Zamora;90.61;3.2;6.6;Dúplex
2024-07-10;Zaragoza;23.41;1.5;7.7;Casa unifamiliar
2024-07-11;Álava;131.54;1.6;4.4;Piso
